Subject,Sex,Age,Group,Running,Sample,Cue,Target,Acc,RT,Resp,Condition,WordType
71,female,21,Recognition,Recognition,5,flatter,NA,1,1826,NA,Foil,Target
71,female,21,Recognition,Recognition,6,spoffish,NA,1,1690,NA,Meaning,Cue
71,female,21,Recognition,Recognition,7,sodality,NA,1,2417,NA,First Word,Cue
71,female,21,Recognition,Recognition,8,undeveloped,NA,1,1285,NA,Study,Target
71,female,21,Recognition,Recognition,9,effulgent,NA,0,5026,NA,Meaning,Cue
71,female,21,Recognition,Recognition,10,hostile,NA,1,1667,NA,First Word,Target
71,female,21,Recognition,Recognition,11,noisy,NA,0,1525,NA,First Word,Target
71,female,21,Recognition,Recognition,12,lament,NA,0,1622,NA,Study,Target
71,female,21,Recognition,Recognition,13,compendious,NA,1,1972,NA,Study,Cue
71,female,21,Recognition,Recognition,14,tube,NA,1,1458,NA,Study,Target
71,female,21,Recognition,Recognition,15,picaroon,NA,1,1486,NA,Foil,Cue
71,female,21,Recognition,Recognition,16,imprison,NA,0,1777,NA,Study,Target
71,female,21,Recognition,Recognition,17,overcome,NA,1,1410,NA,Meaning,Target
71,female,21,Recognition,Recognition,18,roke,NA,1,1573,NA,Foil,Cue
71,female,21,Recognition,Recognition,19,recreant,NA,1,1628,NA,Study,Cue
71,female,21,Recognition,Recognition,20,perpend,NA,0,1763,NA,Study,Cue
71,female,21,Recognition,Recognition,21,consider,NA,0,1313,NA,Study,Target
71,female,21,Recognition,Recognition,22,curse,NA,1,2738,NA,Meaning,Target
71,female,21,Recognition,Recognition,23,clear,NA,1,1657,NA,Meaning,Target
71,female,21,Recognition,Recognition,24,subvention,NA,0,1745,NA,Study,Cue
71,female,21,Recognition,Recognition,25,dislocation,NA,1,2177,NA,Foil,Target
71,female,21,Recognition,Recognition,26,opprobrium,NA,1,3351,NA,First Word,Cue
71,female,21,Recognition,Recognition,27,hidden,NA,0,2356,NA,Study,Target
71,female,21,Recognition,Recognition,28,plangent,NA,0,1723,NA,First Word,Cue
71,female,21,Recognition,Recognition,29,resistant,NA,0,2064,NA,Meaning,Target
71,female,21,Recognition,Recognition,30,smart,NA,0,1820,NA,Meaning,Target
71,female,21,Recognition,Recognition,31,blandish,NA,1,1721,NA,Foil,Cue
71,female,21,Recognition,Recognition,32,impede,NA,1,1284,NA,First Word,Target
71,female,21,Recognition,Recognition,33,stolid,NA,1,4184,NA,Foil,Cue
71,female,21,Recognition,Recognition,34,flimsy,NA,1,1710,NA,Meaning,Target
71,female,21,Recognition,Recognition,35,flourish,NA,1,4686,NA,Foil,Target
71,female,21,Recognition,Recognition,36,beginner,NA,1,1602,NA,Meaning,Target
71,female,21,Recognition,Recognition,37,branch,NA,1,1463,NA,Meaning,Target
71,female,21,Recognition,Recognition,38,superate,NA,1,1216,NA,Meaning,Cue
71,female,21,Recognition,Recognition,39,threnody,NA,0,1218,NA,Study,Cue
71,female,21,Recognition,Recognition,40,unyielding,NA,1,1224,NA,Foil,Target
71,female,21,Recognition,Recognition,41,spare,NA,1,1647,NA,First Word,Target
71,female,21,Recognition,Recognition,42,orotund,NA,0,1323,NA,Study,Cue
71,female,21,Recognition,Recognition,43,support,NA,1,2394,NA,Foil,Target
71,female,21,Recognition,Recognition,44,reject,NA,0,1449,NA,First Word,Target
71,female,21,Recognition,Recognition,45,unemotional,NA,1,1234,NA,Foil,Target
71,female,21,Recognition,Recognition,46,abjure,NA,0,2102,NA,First Word,Cue
71,female,21,Recognition,Recognition,47,subsecive,NA,1,1651,NA,First Word,Cue
71,female,21,Recognition,Recognition,48,inchoate,NA,0,1883,NA,Study,Cue
71,female,21,Recognition,Recognition,49,tyro,NA,0,1077,NA,Meaning,Cue
71,female,21,Recognition,Recognition,50,sententious,NA,1,1288,NA,Foil,Cue
71,female,21,Recognition,Recognition,51,grant,NA,0,1659,NA,Study,Target
71,female,21,Recognition,Recognition,52,pompous,NA,0,2313,NA,Study,Target
71,female,21,Recognition,Recognition,53,disgrace,NA,1,2702,NA,First Word,Target
71,female,21,Recognition,Recognition,54,pertinacious,NA,1,1876,NA,Foil,Cue
71,female,21,Recognition,Recognition,55,rebellious,NA,1,1946,NA,Meaning,Target
71,female,21,Recognition,Recognition,56,beggar,NA,0,2029,NA,First Word,Target
71,female,21,Recognition,Recognition,57,stentorian,NA,1,1505,NA,Foil,Cue
71,female,21,Recognition,Recognition,58,gossamer,NA,0,1358,NA,Meaning,Cue
71,female,21,Recognition,Recognition,59,limpid,NA,1,1542,NA,Meaning,Cue
71,female,21,Recognition,Recognition,60,embezzle,NA,1,1243,NA,First Word,Target
71,female,21,Recognition,Recognition,61,edible,NA,0,1750,NA,Meaning,Target
71,female,21,Recognition,Recognition,62,interstice,NA,1,2225,NA,Study,Cue
71,female,21,Recognition,Recognition,63,crafty,NA,0,1480,NA,Study,Target
71,female,21,Recognition,Recognition,64,moralising,NA,1,1249,NA,Foil,Target
71,female,21,Recognition,Recognition,65,mendicant,NA,1,1852,NA,First Word,Cue
71,female,21,Recognition,Recognition,66,stanchion,NA,1,1448,NA,Foil,Cue
71,female,21,Recognition,Recognition,67,threatening,NA,0,2616,NA,First Word,Target
71,female,21,Recognition,Recognition,68,unmanageable,NA,1,1166,NA,Foil,Target
71,female,21,Recognition,Recognition,69,subluxation,NA,1,1072,NA,Foil,Cue
71,female,21,Recognition,Recognition,70,overthrow,NA,1,1292,NA,Meaning,Target
71,female,21,Recognition,Recognition,71,valinch,NA,0,1356,NA,Study,Cue
71,female,21,Recognition,Recognition,72,concise,NA,0,1126,NA,Study,Target
71,female,21,Recognition,Recognition,73,objurgate,NA,0,1379,NA,Study,Cue
71,female,21,Recognition,Recognition,74,encomium,NA,1,1160,NA,Foil,Cue
71,female,21,Recognition,Recognition,75,slake,NA,0,987,NA,First Word,Cue
71,female,21,Recognition,Recognition,76,maunder,NA,1,1321,NA,Foil,Cue
71,female,21,Recognition,Recognition,77,surquedry,NA,1,1670,NA,First Word,Cue
71,female,21,Recognition,Recognition,78,rebuke,NA,0,1318,NA,Study,Target
71,female,21,Recognition,Recognition,79,billow,NA,1,778,NA,Foil,Target
71,female,21,Recognition,Recognition,80,descry,NA,1,2046,NA,First Word,Cue
71,female,21,Recognition,Recognition,81,tiredness,NA,0,1532,NA,First Word,Target
71,female,21,Recognition,Recognition,82,cheat,NA,1,843,NA,Foil,Target
71,female,21,Recognition,Recognition,83,withdraw,NA,1,1389,NA,Meaning,Target
71,female,21,Recognition,Recognition,84,loud,NA,1,1022,NA,Foil,Target
71,female,21,Recognition,Recognition,85,plunder,NA,0,1260,NA,First Word,Target
71,female,21,Recognition,Recognition,86,instil,NA,1,1105,NA,Foil,Target
71,female,21,Recognition,Recognition,87,roil,NA,1,1130,NA,Foil,Cue
71,female,21,Recognition,Recognition,88,burgeon,NA,1,2318,NA,Foil,Cue
71,female,21,Recognition,Recognition,89,subduce,NA,1,1378,NA,Meaning,Cue
71,female,21,Recognition,Recognition,90,discover,NA,0,1386,NA,First Word,Target
71,female,21,Recognition,Recognition,91,ramble,NA,1,1022,NA,Foil,Target
71,female,21,Recognition,Recognition,92,trammel,NA,0,1542,NA,First Word,Cue
71,female,21,Recognition,Recognition,93,fellowship,NA,1,1244,NA,First Word,Target
71,female,21,Recognition,Recognition,94,intractable,NA,1,1557,NA,Foil,Cue
71,female,21,Recognition,Recognition,95,space,NA,1,1468,NA,Study,Target
71,female,21,Recognition,Recognition,96,imprecation,NA,0,1712,NA,Meaning,Cue
71,female,21,Recognition,Recognition,97,spoliate,NA,0,1036,NA,First Word,Cue
71,female,21,Recognition,Recognition,98,recondite,NA,0,1022,NA,Study,Cue
71,female,21,Recognition,Recognition,99,quench,NA,0,1739,NA,First Word,Target
71,female,21,Recognition,Recognition,100,repellent,NA,1,2443,NA,Study,Target
71,female,21,Recognition,Recognition,101,contumacious,NA,1,1611,NA,Meaning,Cue
71,female,21,Recognition,Recognition,102,lassitude,NA,0,1561,NA,First Word,Cue
71,female,21,Recognition,Recognition,103,surrendering,NA,0,1005,NA,Study,Target
71,female,21,Recognition,Recognition,104,shining,NA,1,1139,NA,Meaning,Target
71,female,21,Recognition,Recognition,105,fussy,NA,1,1634,NA,Meaning,Target
71,female,21,Recognition,Recognition,106,sacrifice,NA,1,1076,NA,Study,Target
71,female,21,Recognition,Recognition,107,succursal,NA,1,1590,NA,Meaning,Cue
71,female,21,Recognition,Recognition,108,subdolous,NA,1,1246,NA,Study,Cue
71,female,21,Recognition,Recognition,109,leaf,NA,1,1088,NA,Meaning,Target
71,female,21,Recognition,Recognition,110,renitent,NA,0,1792,NA,Meaning,Cue
71,female,21,Recognition,Recognition,111,immure,NA,0,1069,NA,Study,Cue
71,female,21,Recognition,Recognition,112,arrogance,NA,0,1055,NA,First Word,Target
71,female,21,Recognition,Recognition,113,rebarbative,NA,0,1152,NA,Study,Cue
71,female,21,Recognition,Recognition,114,peculate,NA,0,726,NA,First Word,Cue
71,female,21,Recognition,Recognition,115,inimical,NA,0,998,NA,First Word,Cue
71,female,21,Recognition,Recognition,116,tribute,NA,1,932,NA,Foil,Target
71,female,21,Recognition,Recognition,117,frond,NA,1,1914,NA,Meaning,Cue
71,female,21,Recognition,Recognition,118,mist,NA,1,1457,NA,Foil,Target
71,female,21,Recognition,Recognition,119,sprauncy,NA,0,964,NA,Meaning,Cue
71,female,21,Recognition,Recognition,120,immolate,NA,0,1095,NA,Study,Cue
72,female,22,Recall,PracticeFirstWord,1,droze,drip,0,5150,doze,NA,NA
72,female,22,Recall,PracticeFirstWord,2,leggiadrous,elegant,0,7144,running,NA,NA
72,female,22,Recall,PracticeFirstWord,3,achene,fruit,0,5466,aches,NA,NA
72,female,22,Recall,First Word,1,trammel,impede,0,3513,train,NA,NA
72,female,22,Recall,First Word,2,sodality,fellowship,0,3495,lone,NA,NA
72,female,22,Recall,First Word,3,stentorian,loud,0,5345,ancient,NA,NA
72,female,22,Recall,First Word,4,everse,overthrow,0,4207,forward,NA,NA
72,female,22,Recall,First Word,5,rebarbative,repellent,0,6027,old,NA,NA
72,female,22,Recall,First Word,6,blandish,flatter,0,3217,boring,NA,NA
72,female,22,Recall,First Word,7,subduce,withdraw,0,5878,pushaway,NA,NA
72,female,22,Recall,First Word,8,effulgent,shining,0,5173,deterrant,NA,NA
72,female,22,Recall,First Word,9,inchoate,undeveloped,0,6938,incorparate,NA,NA
72,female,22,Recall,First Word,10,roke,mist,0,6098,action,NA,NA
72,female,22,Recall,First Word,11,perpend,consider,0,4197,wait,NA,NA
72,female,22,Recall,First Word,12,recreant,surrendering,0,6019,fugitive,NA,NA
72,female,22,Recall,First Word,13,gossamer,flimsy,0,5896,gossip,NA,NA
72,female,22,Recall,First Word,14,interstice,space,0,5658,intercept,NA,NA
72,female,22,Recall,First Word,15,tyro,beginner,0,3605,tyrant,NA,NA
72,female,22,Recall,PracticeMeaning,1,desman,mole,0,4261,dearm,NA,NA
72,female,22,Recall,PracticeMeaning,2,gadoid,fish,0,9418,co,NA,NA
72,female,22,Recall,PracticeMeaning,3,infandous,horrible,0,5884,worry,NA,NA
72,female,22,Recall,Meaning,1,lassitude,tiredness,0,5280,altitude,NA,NA
72,female,22,Recall,Meaning,2,compendious,concise,0,4914,understand,NA,NA
72,female,22,Recall,Meaning,3,renitent,resistant,0,4085,retain,NA,NA
72,female,22,Recall,Meaning,4,threnody,lament,0,5682,theorize,NA,NA
72,female,22,Recall,Meaning,5,maunder,ramble,0,4706,wonder,NA,NA
72,female,22,Recall,Meaning,6,surquedry,arrogance,0,7558,comprehend,NA,NA
72,female,22,Recall,Meaning,7,subluxation,dislocation,0,6308,excitement,NA,NA
72,female,22,Recall,Meaning,8,opprobrium,disgrace,0,6207,theory,NA,NA
72,female,22,Recall,Meaning,9,pertinacious,unyielding,0,7011,precocious,NA,NA
72,female,22,Recall,Meaning,10,inimical,hostile,0,5606,mimic,NA,NA
72,female,22,Recall,Meaning,11,immolate,sacrifice,0,6647,disregard,NA,NA
72,female,22,Recall,Meaning,12,encomium,tribute,0,4827,continuum,NA,NA
72,female,22,Recall,Meaning,13,minatory,threatening,0,6938,minor,NA,NA
72,female,22,Recall,Meaning,14,stanchion,support,0,5026,battle,NA,NA
72,female,22,Recall,Meaning,15,succursal,branch,0,4821,succumb,NA,NA
72,female,22,Recall,PracticeStudy,1,tantivy,quick,NA,NA,NA,NA,NA
72,female,22,Recall,PracticeStudy,2,zamindar,landlord,NA,NA,NA,NA,NA
72,female,22,Recall,PracticeStudy,3,carcanet,necklace,NA,NA,NA,NA,NA
72,female,22,Recall,Study,1,stolid,unemotional,NA,NA,NA,NA,NA
72,female,22,Recall,Study,2,spoliate,plunder,NA,NA,NA,NA,NA
72,female,22,Recall,Study,3,esculent,edible,NA,NA,NA,NA,NA
72,female,22,Recall,Study,4,inculcate,instil,NA,NA,NA,NA,NA
72,female,22,Recall,Study,5,subsecive,spare,NA,NA,NA,NA,NA
72,female,22,Recall,Study,6,subdolous,crafty,NA,NA,NA,NA,NA
72,female,22,Recall,Study,7,subvention,grant,NA,NA,NA,NA,NA
72,female,22,Recall,Study,8,sprauncy,smart,NA,NA,NA,NA,NA
72,female,22,Recall,Study,9,superate,overcome,NA,NA,NA,NA,NA
72,female,22,Recall,Study,10,limpid,clear,NA,NA,NA,NA,NA
72,female,22,Recall,Study,11,orotund,pompous,NA,NA,NA,NA,NA
72,female,22,Recall,Study,12,contumacious,rebellious,NA,NA,NA,NA,NA
72,female,22,Recall,Study,13,roil,billow,NA,NA,NA,NA,NA
72,female,22,Recall,Study,14,recondite,hidden,NA,NA,NA,NA,NA
72,female,22,Recall,Study,15,imprecation,curse,NA,NA,NA,NA,NA
72,female,22,Recall,RecallPractice,1,leggiadrous,elegant,1,15483,elegant,firstword,Cue
72,female,22,Recall,RecallPractice,2,gadoid,fish,0,11267,worried,meaning,Cue
72,female,22,Recall,RecallPractice,3,carcanet,necklace,1,5818,necklace,Study,Cue
72,female,22,Recall,Recall,1,inimical,hostile,0,9226,support,Meaning,Cue
72,female,22,Recall,Recall,2,spoliate,plunder,0,23221,overcome,Study,Cue
72,female,22,Recall,Recall,3,contumacious,rebellious,0,36368,arrogant,Study,Cue
72,female,22,Recall,Recall,4,sententious,moralising,0,7859,worried,Foil,Cue
72,female,22,Recall,Recall,5,plangent,noisy,0,9606,boat,Foil,Cue
72,female,22,Recall,Recall,6,inchoate,undeveloped,0,6738,seize,First Word,Cue
72,female,22,Recall,Recall,7,maunder,ramble,0,4617,support,Meaning,Cue
72,female,22,Recall,Recall,8,pertinacious,unyielding,0,21213,unyeilding,Meaning,Cue
72,female,22,Recall,Recall,9,stentorian,loud,0,22655,fish,First Word,Cue
72,female,22,Recall,Recall,10,stolid,unemotional,0,7387,sporty,Study,Cue
72,female,22,Recall,Recall,11,mendicant,beggar,0,18061,run,Foil,Cue
72,female,22,Recall,Recall,12,orotund,pompous,0,13528,fish,Study,Cue
72,female,22,Recall,Recall,13,tyro,beginner,0,5278,support,First Word,Cue
72,female,22,Recall,Recall,14,subdolous,crafty,1,11245,crafty,Study,Cue
72,female,22,Recall,Recall,15,stanchion,support,0,20983,gate,Meaning,Cue
72,female,22,Recall,Recall,16,gossamer,flimsy,0,8846,consider,First Word,Cue
72,female,22,Recall,Recall,17,subduce,withdraw,0,3740,spare,First Word,Cue
72,female,22,Recall,Recall,18,descry,discover,0,10147,overthrow,Foil,Cue
72,female,22,Recall,Recall,19,inculcate,instil,0,19532,disappoint,Study,Cue
72,female,22,Recall,Recall,20,blandish,flatter,0,17743,ruin,First Word,Cue
72,female,22,Recall,Recall,21,threnody,lament,0,19254,elegant,Meaning,Cue
72,female,22,Recall,Recall,22,everse,overthrow,0,17935,reppell,First Word,Cue
72,female,22,Recall,Recall,23,effulgent,shining,0,8561,disgrace,First Word,Cue
72,female,22,Recall,Recall,24,immure,imprison,0,29774,imagine,Foil,Cue
72,female,22,Recall,Recall,25,subvention,grant,0,4241,spare,Study,Cue
72,female,22,Recall,Recall,26,valinch,tube,0,5723,spoil,Foil,Cue
72,female,22,Recall,Recall,27,succursal,branch,0,8814,mishevious,Meaning,Cue
72,female,22,Recall,Recall,28,spoffish,fussy,0,9480,arrogant,Foil,Cue
72,female,22,Recall,Recall,29,recondite,hidden,0,5014,fish,Study,Cue
72,female,22,Recall,Recall,30,rebarbative,repellent,0,10740,disgrace,First Word,Cue
72,female,22,Recall,Recall,31,objurgate,rebuke,0,9813,overthrow,Foil,Cue
72,female,22,Recall,Recall,32,intractable,unmanageable,0,21076,happy,Foil,Cue
72,female,22,Recall,Recall,33,imprecation,curse,0,10137,consequence,Study,Cue
72,female,22,Recall,Recall,34,roil,billow,0,3476,bird,Study,Cue
72,female,22,Recall,Recall,35,superate,overcome,0,6810,crafty,Study,Cue
72,female,22,Recall,Recall,36,frond,leaf,0,6207,run,Foil,Cue
72,female,22,Recall,Recall,37,burgeon,flourish,0,9053,displease,Foil,Cue
72,female,22,Recall,Recall,38,sodality,fellowship,0,9347,together,First Word,Cue
72,female,22,Recall,Recall,39,interstice,space,0,6924,bug,First Word,Cue
72,female,22,Recall,Recall,40,esculent,edible,1,5853,edible,Study,Cue
72,female,22,Recall,Recall,41,roke,mist,0,10273,seize,First Word,Cue
72,female,22,Recall,Recall,42,recreant,surrendering,0,6233,imposter,First Word,Cue
72,female,22,Recall,Recall,43,minatory,threatening,0,19145,destructive,Meaning,Cue
72,female,22,Recall,Recall,44,abjure,reject,0,3259,leave,Foil,Cue
72,female,22,Recall,Recall,45,subluxation,dislocation,0,5718,spare,Meaning,Cue
72,female,22,Recall,Recall,46,compendious,concise,0,5363,understand,Meaning,Cue
72,female,22,Recall,Recall,47,encomium,tribute,0,11339,necklace,Meaning,Cue
72,female,22,Recall,Recall,48,subsecive,spare,0,6890,crafty,Study,Cue
72,female,22,Recall,Recall,49,limpid,clear,0,4869,edible,Study,Cue
72,female,22,Recall,Recall,50,immolate,sacrifice,0,3329,mole,Meaning,Cue
72,female,22,Recall,Recall,51,peculate,embezzle,0,3826,mole,Foil,Cue
72,female,22,Recall,Recall,52,lassitude,tiredness,0,14204,overthrow,Meaning,Cue
72,female,22,Recall,Recall,53,surquedry,arrogance,0,7753,dog,Meaning,Cue
72,female,22,Recall,Recall,54,picaroon,cheat,0,10654,worry,Foil,Cue
72,female,22,Recall,Recall,55,perpend,consider,0,8087,think,First Word,Cue
72,female,22,Recall,Recall,56,slake,quench,0,7703,disappoint,Foil,Cue
72,female,22,Recall,Recall,57,opprobrium,disgrace,0,6554,offer,Meaning,Cue
72,female,22,Recall,Recall,58,sprauncy,smart,1,6183,smart,Study,Cue
72,female,22,Recall,Recall,59,renitent,resistant,0,3339,retain,Meaning,Cue
72,female,22,Recall,Recall,60,trammel,impede,0,5988,listen,First Word,Cue
73,female,20,Recognition,PracticeStudy,1,desman,mole,NA,NA,NA,NA,NA
73,female,20,Recognition,PracticeStudy,2,tantivy,quick,NA,NA,NA,NA,NA
73,female,20,Recognition,PracticeStudy,3,zamindar,landlord,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,1,blandish,flatter,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,2,contumacious,rebellious,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,3,objurgate,rebuke,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,4,descry,discover,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,5,inimical,hostile,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,6,roke,mist,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,7,threnody,lament,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,8,sodality,fellowship,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,9,frond,leaf,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,10,subvention,grant,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,11,trammel,impede,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,12,immure,imprison,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,13,limpid,clear,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,14,renitent,resistant,NA,NA,NA,NA,NA
73,female,20,Recognition,Study,15,interstice,space,NA,NA,NA,NA,NA
73,female,20,Recognition,PracticeMeaning,1,infandous,horrible,0,0,,NA,NA
73,female,20,Recognition,PracticeMeaning,2,achene,fruit,0,3868,achne,NA,NA
73,female,20,Recognition,PracticeMeaning,3,carcanet,necklace,0,5196,circus,NA,NA
73,female,20,Recognition,Meaning,1,gossamer,flimsy,0,2497,gamer,NA,NA
73,female,20,Recognition,Meaning,2,intractable,unmanageable,0,5008,retractable,NA,NA
73,female,20,Recognition,Meaning,3,plangent,noisy,0,4085,obvious,NA,NA
73,female,20,Recognition,Meaning,4,pertinacious,unyielding,0,6061,vinacious,NA,NA
73,female,20,Recognition,Meaning,5,esculent,edible,0,4011,succulent,NA,NA
73,female,20,Recognition,Meaning,6,peculate,embezzle,0,7050,speculate,NA,NA
73,female,20,Recognition,Meaning,7,lassitude,tiredness,0,4983,lattitude,NA,NA
73,female,20,Recognition,Meaning,8,sententious,moralising,0,8300,omnicsient,NA,NA
73,female,20,Recognition,Meaning,9,succursal,branch,0,4580,succubi,NA,NA
73,female,20,Recognition,Meaning,10,tyro,beginner,0,3379,tyre,NA,NA
73,female,20,Recognition,Meaning,11,effulgent,shining,0,5374,repugnant,NA,NA
73,female,20,Recognition,Meaning,12,compendious,concise,0,5725,trepidacious,NA,NA
73,female,20,Recognition,Meaning,13,sprauncy,smart,0,4277,bouncy,NA,NA
73,female,20,Recognition,Meaning,14,subluxation,dislocation,0,6952,relaxation,NA,NA
73,female,20,Recognition,Meaning,15,immolate,sacrifice,0,4558,emmolate,NA,NA
73,female,20,Recognition,PracticeFirstWord,1,leggiadrous,elegant,0,3595,leg,NA,NA
73,female,20,Recognition,PracticeFirstWord,2,gadoid,fish,0,3429,droid,NA,NA
73,female,20,Recognition,PracticeFirstWord,3,droze,drip,0,3337,doze,NA,NA
73,female,20,Recognition,First Word,1,perpend,consider,0,5251,apprehend,NA,NA
73,female,20,Recognition,First Word,2,everse,overthrow,0,2505,evase,NA,NA
73,female,20,Recognition,First Word,3,subsecive,spare,0,3986,recieve,NA,NA
73,female,20,Recognition,First Word,4,subduce,withdraw,0,3387,subdue,NA,NA
73,female,20,Recognition,First Word,5,stanchion,support,0,3436,stance,NA,NA
73,female,20,Recognition,First Word,6,roil,billow,0,2666,coil,NA,NA
73,female,20,Recognition,First Word,7,picaroon,cheat,0,4968,cameroon,NA,NA
73,female,20,Recognition,First Word,8,inchoate,undeveloped,0,5724,icsolate,NA,NA
73,female,20,Recognition,First Word,9,abjure,reject,0,3111,abducate,NA,NA
73,female,20,Recognition,First Word,10,valinch,tube,0,3072,grinch,NA,NA
